bigbang,boyorgrl,childs,chldidel,class,conarmy,conbiz,conchurh,concong,concourt,condrift,conschls,divorce,earthsun,electron,evolved,finalter,god,grass,gunlaw,helpoth,hlthdays,homosex1,hotcore,id,intecon,intintl,inttech,makefrnd,mntlhlth,obey,othersex,othlang,owngun,popular,racwork,radioact,rank,realinc,realrinc,relpersn,rowngun,satfin,sexeduc,sexornt,socbar,socfrend,socommun,socrel,solarrev,sprtprsn,thnkself,trustsci,viruses,workhard,xmarsex1,year
0,0,2,0,4,1,0,0,0,0,0,0,1,0,0,0,1,6,0,1,3,3,0,0,1469,0,0,0,0,0,2,0,1,1,5,2,0,10,119879.41732,45400,1,2,1,0,3,0,0,0,0,0,1,1,0,0,4,0,2018
1,1,5,4,2,0,4,4,0,4,2,0,2,2,0,2,3,6,0,1,0,1,0,0,1472,1,3,1,2,1,0,0,1,2,0,3,0,4,17025,17025,1,0,2,1,3,4,4,7,6,0,1,0,4,1,0,1,2018
0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,1,2,0,0,0,1475,0,0,0,0,4,4,2,2,2,5,4,0,10,24970,8512.5,3,0,3,0,3,0,0,0,0,0,4,1,0,0,3,0,2018
0,2,2,3,2,0,3,2,3,3,1,2,0,1,0,0,3,6,0,0,0,2,4,1,1477,2,2,3,1,30,0,0,2,2,0,4,2,7,9647.5,6242.5,2,0,2,1,3,5,3,4,2,3,1,0,4,2,0,1,2018
0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,6,0,1,4,2,0,0,1478,0,0,0,0,30,1,0,2,2,5,3,0,5,8512.5,6242.5,2,0,3,0,3,0,0,0,0,0,2,2,0,0,3,0,2018
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,5,0,0,1481,0,0,0,0,0,5,0,2,2,4,3,0,1,20430,2497,3,0,1,0,3,0,0,0,0,0,3,3,0,0,2,0,2018
1,1,0,2,3,0,2,3,3,3,1,2,0,1,1,1,1,5,0,0,0,0,4,1,1482,1,2,1,2,0,0,0,1,2,0,3,2,5,14755,14755,2,0,2,1,3,5,3,2,5,3,2,0,4,2,0,1,2018
1,0,2,2,3,0,3,4,3,3,1,3,2,0,0,1,1,5,0,0,0,0,4,1,1484,1,1,2,3,0,0,0,1,1,0,0,2,5,119879.41732,7377.5,3,2,2,1,3,2,3,3,2,0,2,0,3,2,0,1,2018
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,0,0,0,1485,0,0,0,0,0,4,0,2,2,5,3,0,3,119879.41732,151050.72136,4,0,1,0,3,0,0,0,0,0,4,3,0,0,1,0,2018
0,2,2,2,4,0,3,3,3,3,1,3,2,1,2,0,1,1,0,1,0,0,4,1,1487,2,1,2,2,0,0,0,2,2,0,2,2,2,72640,30645,4,0,1,1,3,5,5,5,3,3,4,0,5,2,0,1,2018
0,0,2,0,4,1,0,0,0,0,0,0,2,0,0,0,1,6,2,0,2,0,0,0,1489,0,0,0,0,0,4,0,2,2,5,0,0,3,119879.41732,151050.72136,3,0,1,0,3,0,0,0,0,0,3,3,0,0,1,0,2018
0,2,2,2,3,0,2,4,4,2,1,2,2,1,0,0,3,2,0,1,0,0,4,1,1491,1,2,2,2,0,0,0,1,2,0,2,1,5,119879.41732,54480,4,0,2,1,3,4,4,2,5,0,4,0,5,2,0,2,2018
1,1,1,8,2,0,3,3,4,2,1,2,1,1,0,1,3,5,0,1,0,14,4,1,1496,3,3,3,2,5,0,0,2,2,0,2,2,6,20430,908,2,0,2,1,3,5,5,2,4,3,2,0,3,2,0,1,2018
0,0,4,0,2,2,0,0,0,0,0,0,2,0,0,0,1,6,1,1,1,0,0,0,1499,0,0,0,0,0,4,0,1,2,5,2,0,7,12485,12485,1,0,3,0,3,0,0,0,0,0,1,3,0,0,2,0,2018
1,1,0,2,2,0,3,3,4,5,1,3,0,2,1,1,3,5,0,0,0,0,2,1,1501,2,3,2,3,0,0,0,1,2,0,2,2,3,10782.5,10782.5,4,0,3,2,3,4,2,2,3,0,3,0,3,2,0,1,2018
2,1,2,8,3,0,4,5,5,4,1,5,2,1,0,1,2,6,0,1,0,0,4,2,1504,3,2,1,0,0,0,0,2,1,0,3,2,0,24970,12485,4,2,3,1,3,7,2,5,7,3,1,0,2,2,0,1,2018
0,0,4,0,2,1,0,0,0,0,0,0,1,0,0,0,1,5,1,1,4,0,0,0,1506,0,0,0,0,0,1,0,1,1,5,1,0,5,20430,1589,3,1,2,0,3,0,0,0,0,0,1,2,0,0,3,0,2018
2,2,1,3,2,0,3,3,3,4,1,3,2,2,1,1,3,6,0,1,0,0,1,1,1510,2,3,2,3,0,0,0,1,2,0,3,1,5,8512.5,5107.5,2,0,2,1,3,4,4,7,4,0,3,0,2,1,0,1,2018
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,6,1,1,3,0,0,0,1511,0,0,0,0,5,4,0,2,2,5,3,0,1,20430,20430,2,0,2,0,3,0,0,0,0,0,2,1,0,0,2,0,2018
0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,3,6,2,1,1,0,0,0,1515,0,0,0,0,30,2,0,2,2,5,3,0,10,14755,14755,3,0,3,0,3,0,0,0,0,0,3,4,0,0,3,0,2018
0,1,1,2,2,0,3,3,3,3,1,2,0,1,2,0,2,6,0,1,0,0,4,1,1517,1,3,1,2,0,0,0,2,2,0,3,1,5,10782.5,10782.5,0,0,3,1,3,7,2,7,4,1,2,0,3,1,0,1,2018
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,2,12,0,0,1521,0,0,0,0,6,4,0,2,1,5,3,0,5,6242.5,2043,3,1,3,0,3,0,0,0,0,0,3,1,0,0,3,0,2018
0,1,3,2,3,0,3,2,5,4,0,3,0,2,0,0,3,6,0,1,0,0,1,0,1523,2,2,3,2,10,0,0,2,1,0,1,1,5,17025,5107.5,2,1,2,1,3,5,3,7,2,0,2,0,2,2,0,1,2018
0,0,3,0,2,1,0,0,0,0,0,0,1,0,0,0,1,6,1,1,2,0,0,0,1524,0,0,0,0,0,1,0,2,1,4,2,0,3,30645,20430,2,1,2,0,3,0,0,0,0,0,1,5,0,0,3,0,2018
0,1,3,4,3,0,0,1,0,2,1,2,2,1,0,0,3,6,0,1,0,30,4,1,1526,1,2,1,1,30,0,0,2,1,0,3,1,5,45400,30645,2,2,3,1,3,7,7,7,1,3,1,0,.c,2,0,1,2018
0,2,3,3,2,0,3,5,3,3,1,3,0,1,1,0,1,0,0,0,0,0,1,1,1529,2,3,2,3,0,0,0,2,2,0,3,2,5,17025,8512.5,4,0,2,1,3,7,5,7,5,3,4,0,.c,1,0,1,2018
0,1,1,2,2,0,3,3,3,3,1,3,0,1,1,0,3,6,0,1,0,0,4,1,1533,1,3,1,2,5,0,0,2,1,0,2,0,4,30645,20430,2,1,3,1,3,2,2,7,2,3,2,0,3,2,0,1,2018
0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,0,0,0,1537,0,0,0,0,0,1,0,2,2,4,0,0,5,5107.5,227,1,0,3,0,3,0,0,0,0,0,2,5,0,0,3,0,2018
0,2,8,8,2,0,1,3,3,2,1,1,1,2,2,0,3,4,0,1,0,2,4,0,1539,1,3,1,1,2,0,0,1,2,0,3,1,7,8512.5,8512.5,4,0,2,1,3,5,5,2,1,0,4,0,3,1,0,1,2018
1,1,0,2,2,0,3,2,3,3,1,4,2,1,1,2,3,6,0,0,0,7,1,1,1552,2,3,2,3,14,0,0,2,2,0,2,2,6,17025,9647.5,2,0,2,1,3,4,3,7,3,3,2,0,1,2,0,1,2018
0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,3,6,0,1,1,0,0,0,1555,0,0,0,0,0,3,0,2,1,5,3,0,5,119879.41732,20430,2,1,1,0,3,0,0,0,0,0,2,4,0,0,2,0,2018
2,1,3,2,3,0,3,3,5,3,1,4,2,2,1,1,3,6,0,1,0,0,0,1,1561,1,1,1,2,0,0,0,2,1,0,3,2,2,37455,17025,2,2,1,1,3,7,5,6,2,0,1,0,2,1,0,1,2018
0,1,6,6,2,0,3,3,3,3,1,3,1,2,2,0,1,6,0,1,0,0,1,1,1566,2,2,2,1,0,0,0,2,1,0,3,2,5,20430,20430,1,1,2,1,3,7,2,4,2,0,1,0,2,1,0,1,2018
0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,1,5,1,1,1,0,0,0,1568,0,0,0,0,0,4,0,2,1,5,3,0,7,37455,37455,3,2,2,0,3,0,0,0,0,0,2,3,0,0,2,0,2018
0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,6,1,1,3,0,0,0,1570,0,0,0,0,0,1,0,1,1,5,4,0,1,20430,20430,3,1,1,0,1,0,0,0,0,0,2,4,0,0,2,0,2018
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,6,2,1,2,0,0,0,1572,0,0,0,0,0,4,0,2,1,5,0,0,1,24970,5107.5,1,1,3,0,3,0,0,0,0,0,1,1,0,0,3,0,2018
0,2,2,4,2,0,2,2,3,2,2,3,2,1,1,2,1,6,0,1,0,0,1,0,1574,1,2,2,4,0,0,0,2,1,0,1,2,3,10782.5,2497,2,2,2,1,3,7,3,2,1,3,2,0,2,1,0,1,2018
0,2,2,4,2,0,3,3,3,4,1,4,0,1,1,0,3,6,0,1,0,0,1,2,1577,1,1,1,4,0,0,0,2,2,0,4,1,3,6242.5,6242.5,2,0,2,1,3,3,2,4,2,1,2,0,3,1,0,3,2018
0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,3,6,1,1,3,0,0,0,1578,0,0,0,0,2,4,0,2,1,5,2,0,5,30645,20430,2,2,3,0,3,0,0,0,0,0,2,1,0,0,2,0,2018
2,1,1,2,2,0,3,2,3,4,1,4,2,1,1,2,1,6,0,0,0,4,1,1,1579,2,3,2,3,4,0,0,2,1,0,2,2,6,20430,20430,3,2,2,1,3,7,5,7,2,1,3,0,4,1,0,1,2018
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3,5,1,0,2,0,0,0,1583,0,0,0,0,0,4,2,2,1,5,2,0,7,24970,2043,3,1,3,0,3,0,0,0,0,0,3,3,0,0,1,0,2018
0,0,2,0,3,2,0,0,0,0,0,0,2,0,0,0,3,6,1,1,2,0,0,0,1585,0,0,0,0,0,4,0,1,1,5,2,0,7,24970,24970,1,2,2,0,3,0,0,0,0,0,1,1,0,0,3,0,2018
0,2,0,4,3,0,4,3,4,2,2,3,0,1,0,0,3,6,0,0,0,0,2,2,1588,1,3,3,2,0,0,0,2,2,0,2,2,4,2043,1589,1,0,2,1,3,7,5,3,1,3,1,0,3,1,0,1,2018
0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,3,6,1,1,2,0,0,0,1599,0,0,0,0,30,4,0,2,2,5,1,0,10,6242.5,6242.5,3,0,3,0,3,0,0,0,0,0,2,1,0,0,3,0,2018
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,6,1,1,4,2,0,0,1600,0,0,0,0,6,1,0,2,2,5,1,0,7,17025,17025,1,0,1,0,1,0,0,0,0,0,1,3,0,0,2,0,2018
0,0,7,0,2,1,0,0,0,0,0,0,2,0,0,0,1,6,1,1,1,0,0,0,1602,0,0,0,0,7,2,0,1,2,5,2,0,8,10782.5,4086,1,0,2,0,3,0,0,0,0,0,1,4,0,0,3,0,2018
0,1,2,2,2,0,4,4,4,4,0,4,0,1,0,0,2,6,0,1,0,0,1,1,1604,2,3,2,2,10,0,0,2,2,0,2,0,5,4086,4086,2,0,3,1,3,7,7,7,5,3,1,0,1,2,0,1,2018
1,0,0,3,2,0,3,3,4,3,1,3,0,2,1,1,1,3,0,1,0,0,4,1,1606,2,3,1,4,2,0,0,2,2,0,2,2,6,17025,17025,4,0,3,1,3,3,3,7,3,0,3,0,4,1,0,1,2018
0,1,1,3,2,0,4,2,4,4,1,4,0,2,0,0,1,6,0,1,0,0,4,1,1609,2,1,3,3,15,0,0,2,2,0,3,2,5,24970,14755,3,0,3,1,3,6,3,6,2,0,3,0,3,2,0,3,2018
0,2,2,2,2,0,1,3,1,2,0,1,0,2,0,0,3,5,0,1,0,0,4,0,1611,3,3,3,2,0,0,0,1,2,0,3,1,5,30645,14755,4,0,1,1,3,7,3,7,3,0,3,0,4,0,0,4,2018
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,5,1,0,1,0,0,0,1617,0,0,0,0,0,4,0,1,1,5,0,0,5,45400,908,2,2,1,0,3,0,0,0,0,0,1,2,0,0,3,0,2018
1,2,0,2,2,0,3,3,4,2,1,2,0,1,1,1,1,3,0,1,0,0,4,1,1618,3,3,2,2,0,0,0,2,2,0,1,2,6,9647.5,9647.5,4,0,2,1,3,5,3,7,5,3,2,0,4,1,0,2,2018
0,0,1,0,3,2,0,0,0,0,0,0,2,0,0,0,1,2,1,0,3,3,0,0,1622,0,0,0,0,5,4,0,2,2,5,1,0,3,63560,30645,4,0,1,0,3,0,0,0,0,0,4,1,0,0,2,0,2018
2,0,4,2,1,0,4,2,4,3,0,4,0,0,0,2,2,6,0,1,0,0,0,0,1626,3,3,3,2,0,0,0,1,2,0,0,0,7,9647.5,9647.5,2,0,3,1,3,5,3,4,2,0,2,0,2,0,0,1,2018
0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,1,3,1,1,5,0,0,0,1633,0,0,0,0,0,2,0,2,2,4,3,0,1,17025,9647.5,2,0,2,0,3,0,0,0,0,0,1,3,0,0,1,0,2018
0,1,3,3,3,0,2,2,4,1,1,3,2,0,1,0,1,6,0,0,0,2,4,1,1637,1,1,2,1,0,0,0,2,1,0,1,1,3,119879.41732,151050.72136,2,1,2,1,3,3,2,2,2,0,1,0,3,2,0,1,2018
0,1,2,2,2,0,3,3,3,4,2,3,1,1,1,1,2,6,0,0,0,0,4,1,1639,1,2,2,3,1,0,0,2,1,0,2,1,5,10782.5,10782.5,3,1,3,1,3,7,6,7,5,3,2,0,4,2,0,1,2018
0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,2,5,1,0,3,0,0,0,1644,0,0,0,0,0,4,0,2,3,5,2,0,6,30645,20430,2,3,3,0,3,0,0,0,0,0,2,1,0,0,2,0,2018
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0,2,0,0,0,1649,0,0,0,0,5,4,0,2,2,5,1,0,3,12485,12485,2,0,2,0,1,0,0,0,0,0,2,1,0,0,3,0,2018
0,2,0,2,2,0,3,3,4,3,1,3,0,2,1,0,3,6,0,0,0,5,4,1,1651,2,3,2,1,10,0,0,2,2,0,1,2,5,9647.5,9647.5,3,0,2,1,3,6,2,7,2,0,2,0,3,1,0,1,2018
0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,0,0,0,1652,0,0,0,0,0,4,0,2,2,5,2,0,5,10782.5,10782.5,2,0,2,0,3,0,0,0,0,0,3,2,0,0,3,0,2018
0,1,4,3,3,0,2,2,5,4,1,3,2,1,0,0,3,6,0,1,0,0,1,1,1655,2,1,3,2,0,0,0,2,2,0,2,2,4,63560,37455,1,0,1,1,3,7,6,7,5,3,1,0,2,1,0,1,2018
0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,6,1,0,4,2,0,0,1658,0,0,0,0,0,3,0,2,2,5,1,0,3,20430,20430,2,0,2,0,3,0,0,0,0,0,2,2,0,0,1,0,2018
0,2,2,2,2,0,3,2,4,3,0,3,0,2,0,0,3,5,0,1,0,3,1,1,1662,2,2,2,3,0,0,0,2,2,0,1,2,5,8512.5,4086,2,0,3,1,3,7,3,7,3,0,3,0,1,2,0,1,2018
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,6,1,1,1,0,0,0,1663,0,0,0,0,0,4,0,2,1,5,2,0,5,54480,6242.5,3,1,1,0,3,0,0,0,0,0,4,3,0,0,2,0,2018
0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,0,0,0,1665,0,0,0,0,7,4,2,2,2,5,1,0,2,20430,20430,4,0,3,0,3,0,0,0,0,0,4,2,0,0,1,0,2018
2,2,0,3,2,0,2,2,3,3,1,3,1,1,1,2,2,6,0,1,0,0,4,1,1667,1,2,3,2,3,0,0,2,1,0,2,2,5,30645,20430,1,1,3,1,3,7,3,7,2,1,1,0,1,2,0,1,2018
0,1,2,2,3,0,3,3,4,3,1,3,2,1,1,0,1,5,0,1,0,0,4,1,1669,2,2,1,3,0,0,0,2,2,0,1,2,4,72640,54480,2,0,1,1,3,5,3,3,4,3,2,0,4,2,0,1,2018
0,0,2,0,2,1,0,0,0,0,0,0,2,0,0,0,1,6,2,1,3,0,0,0,1670,0,0,0,0,1,4,0,1,2,5,1,0,7,30645,20430,1,0,2,0,3,0,0,0,0,0,1,2,0,0,1,0,2018
0,1,0,3,3,0,3,3,5,3,1,3,0,1,1,1,1,5,0,1,0,0,3,1,1671,2,2,3,3,15,0,0,2,1,0,2,2,5,24970,17025,4,1,2,1,3,7,3,7,5,3,3,0,4,2,0,2,2018
0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,3,6,1,0,1,3,0,0,1672,0,0,0,0,0,4,2,2,1,5,1,0,6,37455,17025,1,1,2,0,3,0,0,0,0,0,1,2,0,0,3,0,2018
0,1,2,2,2,0,3,2,3,2,0,1,2,1,0,0,1,6,0,1,0,3,1,1,1673,1,3,2,2,0,0,0,2,2,0,1,0,5,30645,20430,2,0,1,1,3,4,3,7,2,1,1,0,3,2,0,1,2018
0,2,1,8,3,0,4,4,4,3,1,2,0,1,2,0,1,3,0,0,0,0,4,1,1679,1,2,2,2,0,0,0,2,2,0,3,2,5,17025,17025,3,0,1,1,3,4,4,2,7,3,3,0,4,1,0,1,2018
0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,2,6,1,1,4,0,0,0,1681,0,0,0,0,0,3,0,1,1,5,3,0,3,63560,45400,2,1,2,0,3,0,0,0,0,0,3,2,0,0,1,0,2018
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,6,1,1,1,0,0,0,1685,0,0,0,0,0,5,0,2,2,4,1,0,5,24970,20430,2,0,1,0,3,0,0,0,0,0,2,3,0,0,2,0,2018
1,0,0,2,3,0,3,1,4,3,1,3,0,2,2,1,1,6,0,1,0,10,3,1,1702,2,2,1,1,20,0,0,2,2,0,3,2,3,37455,30645,2,0,2,1,3,3,3,7,5,0,2,0,2,2,0,2,2018
0,1,0,3,2,0,4,3,4,3,1,3,0,2,2,0,1,5,0,1,0,0,4,1,1704,2,3,3,3,0,0,0,2,2,0,2,2,5,1589,908,4,0,2,1,3,7,3,7,2,0,4,0,4,2,0,1,2018
1,1,4,4,3,0,3,3,4,3,0,4,2,1,1,2,1,6,0,0,0,1,1,1,1706,1,1,1,1,0,0,0,1,1,0,2,2,2,54480,54480,1,1,1,1,3,4,4,6,5,3,1,0,1,2,0,1,2018
1,1,0,3,3,0,3,3,3,3,1,3,2,2,1,1,2,1,0,1,0,0,4,1,1709,2,2,1,2,0,0,0,1,2,0,0,1,3,37455,4086,3,0,2,1,3,5,4,3,5,0,3,0,5,2,0,2,2018
0,1,1,8,3,0,3,3,3,3,0,2,0,1,1,0,1,6,0,1,0,0,4,0,1714,2,2,2,3,0,0,0,2,1,0,2,2,5,119879.41732,151050.72136,3,2,1,1,3,4,4,3,4,0,4,0,5,2,0,2,2018
1,1,2,3,2,0,3,3,3,4,1,2,0,1,2,1,1,3,0,1,0,0,1,1,1719,3,3,2,2,0,0,0,2,2,0,2,2,4,12485,10782.5,4,0,1,1,3,4,3,2,3,3,4,0,4,2,0,1,2018
0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,3,2,1,1,2,0,0,0,1720,0,0,0,0,0,4,0,2,2,5,1,0,6,10782.5,2043,3,0,3,0,3,0,0,0,0,0,1,1,0,0,3,0,2018
0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,3,6,1,0,2,0,0,0,1722,0,0,0,0,0,1,0,2,2,4,1,0,5,30645,30645,3,0,2,0,3,0,0,0,0,0,4,5,0,0,3,0,2018
1,1,2,8,2,0,4,3,4,4,1,3,0,2,1,0,3,5,0,1,0,0,4,1,1724,1,2,2,1,10,0,0,2,2,0,2,2,7,20430,14755,3,0,2,1,3,3,2,7,2,0,3,0,4,2,0,1,2018
0,1,1,2,3,0,3,3,5,4,1,3,0,1,1,0,3,5,0,1,0,0,4,1,1726,2,2,2,1,0,0,0,2,1,0,2,2,5,24970,24970,2,1,2,1,3,7,4,2,3,3,2,0,2,2,0,1,2018
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,6,1,1,4,0,0,0,1729,0,0,0,0,0,3,0,2,2,5,1,0,5,5107.5,5107.5,2,0,3,0,3,0,0,0,0,0,2,1,0,0,2,0,2018
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,6,2,0,1,0,0,0,1731,0,0,0,0,0,4,0,2,2,5,3,0,6,20430,14755,2,0,3,0,3,0,0,0,0,0,1,3,0,0,2,0,2018
2,1,3,2,3,0,3,2,3,2,2,3,2,2,1,2,1,6,0,1,0,0,1,1,1738,2,1,2,1,0,0,0,2,1,0,1,2,4,37455,10782.5,1,2,2,2,3,7,4,6,2,0,1,0,2,1,0,1,2018
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,6,2,1,1,0,0,0,1742,0,0,0,0,0,2,0,2,3,5,2,0,5,24970,24970,2,3,2,0,3,0,0,0,0,0,2,4,0,0,3,0,2018
0,0,4,0,3,1,0,0,0,0,0,0,2,0,0,0,1,3,1,1,3,0,0,0,1744,0,0,0,0,5,4,0,2,2,5,2,0,5,63560,30645,4,0,2,0,3,0,0,0,0,0,3,1,0,0,2,0,2018
2,0,2,3,3,0,4,2,5,5,1,4,2,0,0,2,3,6,0,1,0,0,1,1,1748,2,2,2,2,30,0,0,2,1,0,2,0,5,20430,20430,2,1,2,1,3,5,4,4,3,0,2,0,2,2,0,2,2018
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,1749,0,0,0,0,2,4,0,2,1,5,2,0,8,9647.5,9647.5,4,1,3,0,3,0,0,0,0,0,3,1,0,0,3,0,2018
0,0,3,0,2,1,0,0,0,0,0,0,2,0,0,0,1,6,2,0,1,0,0,0,1750,0,0,0,0,0,4,0,2,1,5,1,0,4,45400,45400,1,1,1,0,3,0,0,0,0,0,1,3,0,0,2,0,2018
0,1,1,2,2,0,3,3,3,3,1,3,0,2,0,0,1,5,0,1,0,0,4,0,1751,3,3,2,2,5,0,0,2,2,0,2,0,5,12485,6242.5,2,0,2,1,3,7,2,6,2,0,2,0,3,2,0,1,2018
0,0,2,0,3,1,0,0,0,0,0,0,2,0,0,0,1,6,1,1,2,0,0,0,1752,0,0,0,0,0,4,0,2,1,5,1,0,4,119879.41732,63560,2,2,1,0,3,0,0,0,0,0,2,1,0,0,3,0,2018
0,1,1,2,2,0,2,3,4,4,1,3,1,1,0,0,1,5,0,0,0,0,4,1,1754,2,1,3,2,0,0,0,2,2,0,0,0,5,45400,24970,2,0,1,1,3,7,5,7,3,3,2,0,4,2,0,1,2018
0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,1,6,2,0,1,0,0,0,1760,0,0,0,0,0,2,0,2,2,4,2,0,4,72640,30645,1,0,1,0,3,0,0,0,0,0,1,5,0,0,3,0,2018
0,0,2,0,3,1,0,0,0,0,0,0,2,0,0,0,3,6,1,0,1,0,0,0,1764,0,0,0,0,0,4,0,2,2,5,0,0,3,24970,24970,1,0,1,0,3,0,0,0,0,0,1,2,0,0,3,0,2018
0,1,1,3,2,0,3,2,4,3,1,4,0,2,0,0,1,6,0,0,0,0,4,1,1768,2,1,2,2,2,0,0,1,2,0,3,1,7,20430,14755,2,0,3,1,3,5,3,4,2,0,2,0,2,2,0,1,2018
0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,5,1,0,3,0,0,0,1769,0,0,0,0,0,2,0,2,1,5,3,0,5,45400,30645,3,1,2,0,3,0,0,0,0,0,2,4,0,0,1,0,2018
0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,1,5,2,1,1,0,0,0,1775,0,0,0,0,0,3,0,2,2,5,2,0,8,17025,227,3,0,1,0,3,0,0,0,0,0,3,4,0,0,2,0,2018
0,0,1,0,3,1,0,0,0,0,0,0,2,0,0,0,1,2,1,1,2,0,0,0,1776,0,0,0,0,0,4,0,2,2,5,0,0,3,119879.41732,12485,4,0,1,0,3,0,0,0,0,0,4,3,0,0,1,0,2018
0,0,3,0,2,2,0,0,0,0,0,0,1,0,0,0,3,6,2,1,2,0,0,0,1778,0,0,0,0,0,1,0,2,2,5,2,0,5,12485,10782.5,1,0,3,0,3,0,0,0,0,0,1,4,0,0,3,0,2018
0,0,2,0,3,1,0,0,0,0,0,0,2,0,0,0,1,6,1,1,1,0,0,0,1781,0,0,0,0,0,3,0,2,2,4,1,0,3,54480,45400,2,0,1,0,3,0,0,0,0,0,1,5,0,0,2,0,2018
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3,6,2,1,1,15,0,0,1782,0,0,0,0,30,3,2,1,2,5,1,0,8,12485,9647.5,3,0,3,0,3,0,0,0,0,0,1,4,0,0,2,0,2018
2,1,3,3,2,0,2,2,3,3,1,2,2,2,0,2,1,6,0,1,0,0,4,0,1785,3,3,2,2,2,0,0,2,1,0,1,2,5,72640,24970,2,2,3,1,3,6,6,3,2,0,2,0,2,2,0,1,2018
0,2,2,8,3,0,3,3,3,4,1,4,2,1,2,0,1,5,0,1,0,0,4,1,1787,1,3,2,2,0,0,0,2,1,0,2,2,5,54480,30645,2,2,2,1,3,5,5,5,2,3,2,0,4,2,0,2,2018
2,1,3,3,3,0,3,3,3,3,1,3,2,1,2,2,1,6,0,1,0,0,1,1,1788,3,2,2,2,0,0,0,1,1,0,2,0,4,54480,12485,1,2,1,1,3,4,2,5,2,3,1,0,2,2,0,1,2018
0,2,0,2,3,0,2,2,4,3,1,3,0,1,1,0,1,6,0,1,0,1,2,1,1789,1,2,2,1,0,0,0,2,1,0,2,2,0,30645,30645,2,1,2,1,3,3,3,4,5,1,2,0,2,1,0,1,2018
0,1,2,3,3,0,3,2,4,4,1,3,2,1,1,0,3,6,0,1,0,0,1,1,1790,3,3,2,1,0,0,0,2,1,0,1,2,0,30645,908,1,2,1,1,3,7,4,4,2,0,1,0,1,2,0,1,2018
0,0,3,0,3,1,0,0,0,0,0,0,2,0,0,0,1,6,2,0,3,0,0,0,1796,0,0,0,0,10,2,0,2,1,5,2,0,4,54480,37455,2,1,2,0,3,0,0,0,0,0,3,4,0,0,1,0,2018
0,0,2,0,2,1,0,0,0,0,0,0,2,0,0,0,1,5,1,1,3,0,0,0,1799,0,0,0,0,0,4,0,2,2,5,2,0,4,37455,20430,2,0,1,0,3,0,0,0,0,0,2,1,0,0,2,0,2018
2,2,1,2,2,0,5,1,5,5,2,4,0,2,1,1,1,6,0,1,0,0,1,1,1800,1,2,1,1,0,0,0,2,2,0,3,1,4,14755,14755,3,0,2,1,3,4,1,7,1,0,3,0,5,1,0,1,2018
0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,6,1,1,2,0,0,0,1801,0,0,0,0,0,4,0,1,2,5,3,0,3,20430,20430,2,0,2,0,3,0,0,0,0,0,1,1,0,0,3,0,2018
0,1,5,7,2,0,3,3,4,4,1,3,2,1,1,0,3,6,0,0,0,0,1,1,1803,2,1,2,2,0,0,0,2,1,0,3,2,5,54480,37455,2,1,1,2,3,6,5,7,1,3,2,0,2,2,0,1,2018
